waveform	Source signal	
t0	2024/10/13  09:22:17.141801	
delta t	5.000000E-5	

time[0]	Source signal
2024/10/13  09:22:17.167201	1.969007E+0
2024/10/13  09:22:17.167251	1.969007E+0
2024/10/13  09:22:17.167301	1.969007E+0
2024/10/13  09:22:17.167351	1.969007E+0
2024/10/13  09:22:17.167401	1.969007E+0
2024/10/13  09:22:17.167451	1.969007E+0
2024/10/13  09:22:17.167501	1.969007E+0
2024/10/13  09:22:17.167551	1.969007E+0
2024/10/13  09:22:17.167601	1.883605E+0
2024/10/13  09:22:17.167651	1.883605E+0
2024/10/13  09:22:17.167701	1.883605E+0
2024/10/13  09:22:17.167751	1.883605E+0
2024/10/13  09:22:17.167801	1.883605E+0
2024/10/13  09:22:17.167851	1.883605E+0
2024/10/13  09:22:17.167901	1.883605E+0
2024/10/13  09:22:17.167951	1.883605E+0
2024/10/13  09:22:17.168001	1.883605E+0
2024/10/13  09:22:17.168051	1.883605E+0
2024/10/13  09:22:17.168101	1.883605E+0
2024/10/13  09:22:17.168151	1.883605E+0
2024/10/13  09:22:17.168201	1.883605E+0
2024/10/13  09:22:17.168251	1.883605E+0
2024/10/13  09:22:17.168301	1.883605E+0
2024/10/13  09:22:17.168351	1.883605E+0
2024/10/13  09:22:17.168401	1.883605E+0
2024/10/13  09:22:17.168451	1.883605E+0
2024/10/13  09:22:17.168501	1.883605E+0
2024/10/13  09:22:17.168551	1.883605E+0
2024/10/13  09:22:17.168601	1.029585E+0
2024/10/13  09:22:17.168651	1.029585E+0
2024/10/13  09:22:17.168701	1.029585E+0
2024/10/13  09:22:17.168751	1.029585E+0
2024/10/13  09:22:17.168801	1.029585E+0
2024/10/13  09:22:17.168851	1.029585E+0
2024/10/13  09:22:17.168901	1.029585E+0
2024/10/13  09:22:17.168951	1.029585E+0
2024/10/13  09:22:17.169001	1.029585E+0
2024/10/13  09:22:17.169051	1.114987E+0
2024/10/13  09:22:17.169101	1.029585E+0
2024/10/13  09:22:17.169151	1.114987E+0
2024/10/13  09:22:17.169201	1.029585E+0
2024/10/13  09:22:17.169251	1.029585E+0
2024/10/13  09:22:17.169301	1.029585E+0
2024/10/13  09:22:17.169351	1.029585E+0
2024/10/13  09:22:17.169401	1.029585E+0
2024/10/13  09:22:17.169451	1.114987E+0
2024/10/13  09:22:17.169501	1.029585E+0
2024/10/13  09:22:17.169551	1.029585E+0
